zip_code,procedure_code,drug_name
32011,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
32011,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
32011,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
32011,3089421,Eliquis 5MG Tablet
32011,169413013,Ozempic (1 MG/DOSE) 4MG/3ML Solution Pen-injector
32011,169418113,Ozempic 2MG/3ML Solution Pen-injector
32011,169477212,Ozempic (2 MG/DOSE) 8MG/3ML Solution Pen-injector
32011,173088710,"Trelegy Ellipta 100-62.5-25MCG/ACT Aerosol Powder, Breath Activated"
32011,597015230,Jardiance 10MG Tablet
32011,597015330,Jardiance 25MG Tablet
32011,13668013610,Escitalopram Oxalate 10MG Tablet
32011,13668013710,Escitalopram Oxalate 20MG Tablet
32011,43547028211,Escitalopram Oxalate 20MG Tablet
32011,50111056003,traZODone HCl 50MG Tablet
32011,57237000511,Fluconazole 150MG Tablet
32011,61958250101,Biktarvy 50-200-25MG Tablet
32011,70377007813,Atorvastatin Calcium 20MG Tablet
32011,70954006020,predniSONE 20MG Tablet
32011,72205002299,Atorvastatin Calcium 10MG Tablet
32011,72205002399,Atorvastatin Calcium 20MG Tablet
32011,72205002499,Atorvastatin Calcium 40MG Tablet
32024,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
32024,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
32024,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
32024,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
32024,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
32024,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
32024,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
32024,13668013610,Escitalopram Oxalate 10MG Tablet
32024,13668013710,Escitalopram Oxalate 20MG Tablet
32024,43547028211,Escitalopram Oxalate 20MG Tablet
32025,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
32025,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
32025,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
32025,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
32025,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
32025,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
32025,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
32025,13668013610,Escitalopram Oxalate 10MG Tablet
32025,13668013710,Escitalopram Oxalate 20MG Tablet
32025,43547028211,Escitalopram Oxalate 20MG Tablet
32033,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
32033,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
32033,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
32033,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
32033,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
32033,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
32033,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
32033,13668013610,Escitalopram Oxalate 10MG Tablet
32033,13668013710,Escitalopram Oxalate 20MG Tablet
32033,43547028211,Escitalopram Oxalate 20MG Tablet
32034,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
32034,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
32034,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
32034,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
32034,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
32034,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
32034,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
32034,406012301,HYDROcodone-Acetaminophen 5-325MG Tablet
32034,13668013610,Escitalopram Oxalate 10MG Tablet
32034,13668013710,Escitalopram Oxalate 20MG Tablet
32034,43547028211,Escitalopram Oxalate 20MG Tablet
32034,57237000511,Fluconazole 150MG Tablet
32034,65862001305,Sertraline HCl 100MG Tablet
32034,65862050320,Amoxicillin-Pot Clavulanate 875-125MG Tablet
32034,69097083412,Sertraline HCl 50MG Tablet
32034,69097083512,Sertraline HCl 100MG Tablet
32038,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
32038,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
32038,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
32038,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
32038,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
32038,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
32038,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
32038,54327099,Fluticasone Propionate 50MCG/ACT Suspension
32038,60505082901,Fluticasone Propionate 50MCG/ACT Suspension
32038,70954006020,predniSONE 20MG Tablet
32040,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
32040,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
32040,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
32040,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
32040,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
32040,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
32040,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
32041,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
32041,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
32041,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
32041,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
32041,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
32041,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
32041,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
32041,54327099,Fluticasone Propionate 50MCG/ACT Suspension
32041,93310905,Amoxicillin 500MG Capsule
32041,169413013,Ozempic (1 MG/DOSE) 4MG/3ML Solution Pen-injector
32041,169418113,Ozempic 2MG/3ML Solution Pen-injector
32041,169477212,Ozempic (2 MG/DOSE) 8MG/3ML Solution Pen-injector
32041,406012301,HYDROcodone-Acetaminophen 5-325MG Tablet
32041,430042014,Lo Loestrin Fe 1 MG-10 MCG /10 MCG Tablet
32041,597015230,Jardiance 10MG Tablet
32041,597015330,Jardiance 25MG Tablet
32041,13668013610,Escitalopram Oxalate 10MG Tablet
32041,13668013710,Escitalopram Oxalate 20MG Tablet
32041,29300039705,amLODIPine Besylate 5MG Tablet
32041,29300039710,amLODIPine Besylate 5MG Tablet
32041,29300039810,amLODIPine Besylate 10MG Tablet
32041,43547028211,Escitalopram Oxalate 20MG Tablet
32041,57237000511,Fluconazole 150MG Tablet
32041,60505082901,Fluticasone Propionate 50MCG/ACT Suspension
32041,61958250101,Biktarvy 50-200-25MG Tablet
32041,65862001305,Sertraline HCl 100MG Tablet
32041,65862001501,Amoxicillin 875MG Tablet
32041,65862050320,Amoxicillin-Pot Clavulanate 875-125MG Tablet
32041,68180072103,amLODIPine Besylate 10MG Tablet
32041,69097012715,amLODIPine Besylate 5MG Tablet
32041,69097083412,Sertraline HCl 50MG Tablet
32041,69097083512,Sertraline HCl 100MG Tablet
32043,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
32043,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
32043,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
32043,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
32043,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
32043,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
32043,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
32043,13668013610,Escitalopram Oxalate 10MG Tablet
32043,13668013710,Escitalopram Oxalate 20MG Tablet
32043,43547028211,Escitalopram Oxalate 20MG Tablet
32044,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
32044,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
32044,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
32044,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
32044,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
32044,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
32044,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
32046,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
32046,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
32046,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
32046,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
32046,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
32046,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
32046,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
32046,2822259,Insulin Lispro (1 Unit Dial) 100UNIT/ML Solution Pen-injector
32046,54327099,Fluticasone Propionate 50MCG/ACT Suspension
32046,88221905,Lantus SoloStar 100UNIT/ML Solution Pen-injector
32046,93310905,Amoxicillin 500MG Capsule
32046,93317431,"Albuterol Sulfate HFA 108 (90 Base)MCG/ACT Aerosol, Solution"
32046,169413013,Ozempic (1 MG/DOSE) 4MG/3ML Solution Pen-injector
32046,169418113,Ozempic 2MG/3ML Solution Pen-injector
32046,169477212,Ozempic (2 MG/DOSE) 8MG/3ML Solution Pen-injector
32046,172208380,hydroCHLOROthiazide 25MG Tablet
32046,310737020,Budesonide-Formoterol Fumarate 160-4.5MCG/ACT Aerosol
32046,406012301,HYDROcodone-Acetaminophen 5-325MG Tablet
32046,430042014,Lo Loestrin Fe 1 MG-10 MCG /10 MCG Tablet
32046,555901658,Sprintec 28 0.25-35MG-MCG Tablet
32046,597015230,Jardiance 10MG Tablet
32046,597015330,Jardiance 25MG Tablet
32046,603459315,methylPREDNISolone 4MG Tablet Therapy Pack
32046,13668013610,Escitalopram Oxalate 10MG Tablet
32046,13668013710,Escitalopram Oxalate 20MG Tablet
32046,27808023302,Doxycycline Hyclate 100MG Capsule
32046,29300012510,Meloxicam 15MG Tablet
32046,29300012810,hydroCHLOROthiazide 25MG Tablet
32046,29300024405,busPIRone HCl 5MG Tablet
32046,29300024505,busPIRone HCl 10MG Tablet
32046,29300039705,amLODIPine Besylate 5MG Tablet
32046,29300039710,amLODIPine Besylate 5MG Tablet
32046,29300039810,amLODIPine Besylate 10MG Tablet
32046,31722070110,Losartan Potassium 50MG Tablet
32046,31722070210,Losartan Potassium 100MG Tablet
32046,42806040021,methylPREDNISolone 4MG Tablet Therapy Pack
32046,43547028211,Escitalopram Oxalate 20MG Tablet
32046,43547036111,Losartan Potassium 50MG Tablet
32046,43547036211,Losartan Potassium 100MG Tablet
32046,51991074810,DULoxetine HCl 60MG Capsule Delayed Release Particles
32046,55111015810,Omeprazole 20MG Capsule Delayed Release
32046,55111064505,Omeprazole 40MG Capsule Delayed Release
32046,57237000511,Fluconazole 150MG Tablet
32046,59651036205,Ibuprofen 800MG Tablet
32046,60505082901,Fluticasone Propionate 50MCG/ACT Suspension
32046,61958250101,Biktarvy 50-200-25MG Tablet
32046,65862000899,metFORMIN HCl 500MG Tablet
32046,65862001305,Sertraline HCl 100MG Tablet
32046,65862001501,Amoxicillin 875MG Tablet
32046,65862042005,Sulfamethoxazole-Trimethoprim 800-160MG Tablet
32046,65862050320,Amoxicillin-Pot Clavulanate 875-125MG Tablet
32046,65862059805,Tamsulosin HCl 0.4MG Capsule
32046,66993001968,"Albuterol Sulfate HFA 108 (90 Base)MCG/ACT Aerosol, Solution"
32046,67877015905,metFORMIN HCl ER 500MG Tablet Extended Release 24 HR
32046,67877021905,Cephalexin 500MG Capsule
32046,68180072103,amLODIPine Besylate 10MG Tablet
32046,68180086111,Azithromycin 250MG Tablet
32046,68180096301,"Albuterol Sulfate HFA 108 (90 Base)MCG/ACT Aerosol, Solution"
32046,68180097903,Lisinopril 40MG Tablet
32046,68180098003,Lisinopril 10MG Tablet
32046,68180098103,Lisinopril 20MG Tablet
32046,68382005105,Meloxicam 15MG Tablet
32046,68382013210,Tamsulosin HCl 0.4MG Capsule
32046,68382050010,Omeprazole 40MG Capsule Delayed Release
32046,68462039710,Omeprazole 40MG Capsule Delayed Release
32046,69097012715,amLODIPine Besylate 5MG Tablet
32046,69097014260,"Albuterol Sulfate HFA 108 (90 Base)MCG/ACT Aerosol, Solution"
32046,69097083412,Sertraline HCl 50MG Tablet
32046,69097083512,Sertraline HCl 100MG Tablet
32046,70010049105,metFORMIN HCl ER 500MG Tablet Extended Release 24 HR
32046,70377007813,Atorvastatin Calcium 20MG Tablet
32046,70954006020,predniSONE 20MG Tablet
32046,72205002299,Atorvastatin Calcium 10MG Tablet
32046,72205002399,Atorvastatin Calcium 20MG Tablet
32046,72205002499,Atorvastatin Calcium 40MG Tablet
32052,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
32052,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
32052,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
32052,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
32052,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
32052,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
32052,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
32052,54327099,Fluticasone Propionate 50MCG/ACT Suspension
32052,13668013610,Escitalopram Oxalate 10MG Tablet
32052,13668013710,Escitalopram Oxalate 20MG Tablet
32052,43547028211,Escitalopram Oxalate 20MG Tablet
32052,60505082901,Fluticasone Propionate 50MCG/ACT Suspension
32052,70954006020,predniSONE 20MG Tablet
32053,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
32053,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
32053,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
32053,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
32053,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
32053,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
32053,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
32054,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
32054,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
32054,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
32054,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
32054,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
32054,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
32054,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
32054,3089421,Eliquis 5MG Tablet
32054,169413013,Ozempic (1 MG/DOSE) 4MG/3ML Solution Pen-injector
32054,169418113,Ozempic 2MG/3ML Solution Pen-injector
32054,169477212,Ozempic (2 MG/DOSE) 8MG/3ML Solution Pen-injector
32054,173088710,"Trelegy Ellipta 100-62.5-25MCG/ACT Aerosol Powder, Breath Activated"
32054,430042014,Lo Loestrin Fe 1 MG-10 MCG /10 MCG Tablet
32054,597015230,Jardiance 10MG Tablet
32054,597015330,Jardiance 25MG Tablet
32054,13668013610,Escitalopram Oxalate 10MG Tablet
32054,13668013710,Escitalopram Oxalate 20MG Tablet
32054,43547028211,Escitalopram Oxalate 20MG Tablet
32054,50111056003,traZODone HCl 50MG Tablet
32054,57237000511,Fluconazole 150MG Tablet
32054,61958250101,Biktarvy 50-200-25MG Tablet
32054,68180086111,Azithromycin 250MG Tablet
32054,70377007813,Atorvastatin Calcium 20MG Tablet
32054,70954006020,predniSONE 20MG Tablet
32054,72205002299,Atorvastatin Calcium 10MG Tablet
32054,72205002399,Atorvastatin Calcium 20MG Tablet
32054,72205002499,Atorvastatin Calcium 40MG Tablet
32055,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
32055,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
32055,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
32055,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
32055,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
32055,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
32055,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
32055,13668013610,Escitalopram Oxalate 10MG Tablet
32055,13668013710,Escitalopram Oxalate 20MG Tablet
32055,43547028211,Escitalopram Oxalate 20MG Tablet
32056,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
32056,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
32056,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
32056,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
32056,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
32056,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
32056,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
32056,13668013610,Escitalopram Oxalate 10MG Tablet
32056,13668013710,Escitalopram Oxalate 20MG Tablet
32056,43547028211,Escitalopram Oxalate 20MG Tablet
32058,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
32058,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
32058,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
32058,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
32058,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
32058,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
32058,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
32058,70954006020,predniSONE 20MG Tablet
32060,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
32060,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
32060,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
32060,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
32060,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
32060,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
32060,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
32060,13668013610,Escitalopram Oxalate 10MG Tablet
32060,13668013710,Escitalopram Oxalate 20MG Tablet
32060,43547028211,Escitalopram Oxalate 20MG Tablet
32062,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
32062,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
32062,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
32062,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
32062,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
32062,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
32062,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
32062,13668013610,Escitalopram Oxalate 10MG Tablet
32062,13668013710,Escitalopram Oxalate 20MG Tablet
32062,43547028211,Escitalopram Oxalate 20MG Tablet
32063,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
32063,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
32063,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
32063,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
32063,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
32063,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
32063,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
32064,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
32064,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
32064,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
32064,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
32064,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
32064,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
32064,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
32064,13668013610,Escitalopram Oxalate 10MG Tablet
32064,13668013710,Escitalopram Oxalate 20MG Tablet
32064,43547028211,Escitalopram Oxalate 20MG Tablet
32065,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
32065,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
32065,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
32065,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
32065,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
32065,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
32065,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
32066,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
32066,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
32066,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
32066,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
32066,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
32066,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
